source_path,proposed_destination,filename,record_type,authority_layer,lifecycle,access,governing_source,supersedes,superseded_by,duplicate_status,reference_risk,rationale,confidence,owner_decision_required
docs/REFRESHED_EXACT_RELEASE_STAGING_MANIFEST_REVIEW_2026-06-18.md,docs/governance/REFRESHED_EXACT_RELEASE_STAGING_MANIFEST_REVIEW_2026-06-18.md,REFRESHED_EXACT_RELEASE_STAGING_MANIFEST_REVIEW_2026-06-18.md,cadence,sentinel_ai,unresolved,internal,docs/SENTINEL_MANAGED_REPOSITORY_EVIDENCE_AND_CLASSIFICATION_2026-06-11.md,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/REFRESHED_EXACT_RELEASE_STAGING_MANIFEST_REVIEW_RESULT_2026-06-18.md,docs/governance/REFRESHED_EXACT_RELEASE_STAGING_MANIFEST_REVIEW_RESULT_2026-06-18.md,REFRESHED_EXACT_RELEASE_STAGING_MANIFEST_REVIEW_RESULT_2026-06-18.md,policy,sentinel_ai,active_supporting,restricted,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/REFRESHED_EXACT_REVIEW_MANIFEST_2026-06-17.md,docs/governance/REFRESHED_EXACT_REVIEW_MANIFEST_2026-06-17.md,REFRESHED_EXACT_REVIEW_MANIFEST_2026-06-17.md,policy,sentinel_ai,review_held,held,docs/SENTINEL_MANAGED_REPOSITORY_EVIDENCE_AND_CLASSIFICATION_2026-06-11.md,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/REFRESHED_RELEASE_BLOCKER_SELECTION_RESULT_2026-06-18.md,docs/governance/REFRESHED_RELEASE_BLOCKER_SELECTION_RESULT_2026-06-18.md,REFRESHED_RELEASE_BLOCKER_SELECTION_RESULT_2026-06-18.md,implementation_manifest,sentinel_ai,historical,restricted,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/RELEASE_BLOCKER_SELECTION_RESULT_2026-06-15.md,docs/governance/RELEASE_BLOCKER_SELECTION_RESULT_2026-06-15.md,RELEASE_BLOCKER_SELECTION_RESULT_2026-06-15.md,implementation_manifest,sentinel_ai,unresolved,restricted,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/RELEASE_v1.0.0.md,docs/governance/RELEASE_v1.0.0.md,RELEASE_v1.0.0.md,approval_result,sentinel_ai,active_supporting,protected,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/RELEASE_v1.2.0.md,docs/governance/RELEASE_v1.2.0.md,RELEASE_v1.2.0.md,policy,sentinel_os,active_supporting,internal,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/RELEASE_v1.3.0.md,docs/governance/RELEASE_v1.3.0.md,RELEASE_v1.3.0.md,policy,sentinel_os,archive_candidate,internal,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/REPORTS_NEEDED_TODAY_READINESS_2026-05-29.md,docs/governance/REPORTS_NEEDED_TODAY_READINESS_2026-05-29.md,REPORTS_NEEDED_TODAY_READINESS_2026-05-29.md,operating_model,sentinel_ai,review_held,public,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/REPO_AUTHORITY_MAP_2026-05-08.md,docs/governance/REPO_AUTHORITY_MAP_2026-05-08.md,REPO_AUTHORITY_MAP_2026-05-08.md,policy,sentinel_os,canonical_active,protected,docs/REPO_AUTHORITY_MAP_2026-05-08.md,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/REPO_CONTROL_LAYER.md,docs/governance/REPO_CONTROL_LAYER.md,REPO_CONTROL_LAYER.md,policy,sentinel_os,review_held,held,docs/REPO_CONTROL_LAYER.md,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/REVENUE_READY_HELD_IMPLEMENTATION_RESULT_2026-07-03.md,docs/governance/REVENUE_READY_HELD_IMPLEMENTATION_RESULT_2026-07-03.md,REVENUE_READY_HELD_IMPLEMENTATION_RESULT_2026-07-03.md,approval_result,sentinel_ai,review_held,public,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/RUNTIME_REGISTRY_CONTRACT_REPAIR_EXECUTION_RESULT_2026-06-01.md,docs/governance/RUNTIME_REGISTRY_CONTRACT_REPAIR_EXECUTION_RESULT_2026-06-01.md,RUNTIME_REGISTRY_CONTRACT_REPAIR_EXECUTION_RESULT_2026-06-01.md,policy,sentinel_ai,review_held,public,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/RUNTIME_UPGRADE_CANDIDATE_RELEASE_PACKET_WHITE_GLOVE_2026-07-06.md,docs/governance/RUNTIME_UPGRADE_CANDIDATE_RELEASE_PACKET_WHITE_GLOVE_2026-07-06.md,RUNTIME_UPGRADE_CANDIDATE_RELEASE_PACKET_WHITE_GLOVE_2026-07-06.md,policy,sentinel_ai,active_supporting,public,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/RUNTIME_UPGRADE_CANDIDATE_SELECTION_REVIEW_RT_004_2026-07-06.md,docs/governance/RUNTIME_UPGRADE_CANDIDATE_SELECTION_REVIEW_RT_004_2026-07-06.md,RUNTIME_UPGRADE_CANDIDATE_SELECTION_REVIEW_RT_004_2026-07-06.md,cadence,sentinel_ai,review_held,public,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/RUNTIME_UPGRADE_GPT_SUPPORT_CADENCE_RETURN_2026-07-06.md,docs/GBP/assessments/RUNTIME_UPGRADE_GPT_SUPPORT_CADENCE_RETURN_2026-07-06.md,RUNTIME_UPGRADE_GPT_SUPPORT_CADENCE_RETURN_2026-07-06.md,template,MOB,review_held,public,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/RUNTIME_UPGRADE_INTRODUCTION_COPY_AND_CHANNEL_PACKET_2026-07-06.md,docs/governance/RUNTIME_UPGRADE_INTRODUCTION_COPY_AND_CHANNEL_PACKET_2026-07-06.md,RUNTIME_UPGRADE_INTRODUCTION_COPY_AND_CHANNEL_PACKET_2026-07-06.md,policy,sentinel_ai,active_supporting,public,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/RUNTIME_UPGRADE_PACKET_SINTENEX_RT_001_OWNERFI_ROUTE_HEALTH_2026-07-06.md,docs/governance/RUNTIME_UPGRADE_PACKET_SINTENEX_RT_001_OWNERFI_ROUTE_HEALTH_2026-07-06.md,RUNTIME_UPGRADE_PACKET_SINTENEX_RT_001_OWNERFI_ROUTE_HEALTH_2026-07-06.md,policy,sentinel_ai,active_supporting,public,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/RUNTIME_UPGRADE_PACKET_SINTENEX_RT_003_RECEIPT_AUDIT_DECISION_SURFACE_2026-07-06.md,docs/governance/RUNTIME_UPGRADE_PACKET_SINTENEX_RT_003_RECEIPT_AUDIT_DECISION_SURFACE_2026-07-06.md,RUNTIME_UPGRADE_PACKET_SINTENEX_RT_003_RECEIPT_AUDIT_DECISION_SURFACE_2026-07-06.md,approval_result,sentinel_ai,active_supporting,public,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/RUNTIME_UPGRADE_PACKET_SINTENEX_RT_004_MISSION_CONTROL_CONTROL_PLANE_2026-07-06.md,docs/governance/RUNTIME_UPGRADE_PACKET_SINTENEX_RT_004_MISSION_CONTROL_CONTROL_PLANE_2026-07-06.md,RUNTIME_UPGRADE_PACKET_SINTENEX_RT_004_MISSION_CONTROL_CONTROL_PLANE_2026-07-06.md,cadence,sentinel_ai,active_supporting,public,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/RUNTIME_UPGRADE_PACKET_SINTENEX_RT_005_GOVERNANCE_PRIMITIVES_2026-07-06.md,docs/governance/RUNTIME_UPGRADE_PACKET_SINTENEX_RT_005_GOVERNANCE_PRIMITIVES_2026-07-06.md,RUNTIME_UPGRADE_PACKET_SINTENEX_RT_005_GOVERNANCE_PRIMITIVES_2026-07-06.md,policy,sentinel_ai,active_supporting,public,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/SATURDAY_DAILY_EXECUTIVE_CADENCE_2026-06-13.md,docs/governance/SATURDAY_DAILY_EXECUTIVE_CADENCE_2026-06-13.md,SATURDAY_DAILY_EXECUTIVE_CADENCE_2026-06-13.md,policy,sentinel_ai,superseded,public,needs_owner_mapping,d by portal product direction | `REVIEW_MAIN_ENTITY_INQUIRY_PORTAL` |,portal product direction | `REVIEW_MAIN_ENTITY_INQUIRY_PORTAL` |,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/SATURDAY_DEMO_SCRIPT.md,docs/governance/SATURDAY_DEMO_SCRIPT.md,SATURDAY_DEMO_SCRIPT.md,evidence,sentinel_os,archive_candidate,protected,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/SECURITY_EVENT_TAXONOMY_RECONCILIATION_2026-05-30.md,docs/governance/SECURITY_EVENT_TAXONOMY_RECONCILIATION_2026-05-30.md,SECURITY_EVENT_TAXONOMY_RECONCILIATION_2026-05-30.md,evidence,sentinel_ai,active_supporting,protected,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/SECURITY_HARDENING_PASS_2026-05-11.md,docs/governance/SECURITY_HARDENING_PASS_2026-05-11.md,SECURITY_HARDENING_PASS_2026-05-11.md,policy,sentinel_ai,active_supporting,restricted,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/SENDCOMM_CONCEPT_CLASSIFICATION_AGAINST_SENTINELOS_BOUNDARIES_2026-07-06.md,docs/governance/SENDCOMM_CONCEPT_CLASSIFICATION_AGAINST_SENTINELOS_BOUNDARIES_2026-07-06.md,SENDCOMM_CONCEPT_CLASSIFICATION_AGAINST_SENTINELOS_BOUNDARIES_2026-07-06.md,policy,sentinel_ai,historical,public,docs/REPO_CONTROL_LAYER.md,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/SENDCOMM_GITHUB_SOURCE_INVENTORY_2026-07-06.md,docs/governance/SENDCOMM_GITHUB_SOURCE_INVENTORY_2026-07-06.md,SENDCOMM_GITHUB_SOURCE_INVENTORY_2026-07-06.md,operating_model,sentinel_ai,review_held,public,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/SENDCOMM_LINEAGE_PRESERVATION_PACKET_NO_FILE_MOVEMENT_2026-07-06.md,docs/governance/SENDCOMM_LINEAGE_PRESERVATION_PACKET_NO_FILE_MOVEMENT_2026-07-06.md,SENDCOMM_LINEAGE_PRESERVATION_PACKET_NO_FILE_MOVEMENT_2026-07-06.md,policy,sentinel_ai,historical,public,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/SENDCOMM_SENTINELOS_MIGRATION_REVIEW_RESULT_2026-07-03.md,docs/governance/SENDCOMM_SENTINELOS_MIGRATION_REVIEW_RESULT_2026-07-03.md,SENDCOMM_SENTINELOS_MIGRATION_REVIEW_RESULT_2026-07-03.md,decision_packet,sentinel_ai,historical,public,needs_owner_mapping,"the prior blocker that exact GitHub access was missing,",,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/SENTINELOS_DEMO_PACKAGE_APPROVAL_NOTICE_2026-05-06.md,docs/governance/SENTINELOS_DEMO_PACKAGE_APPROVAL_NOTICE_2026-05-06.md,SENTINELOS_DEMO_PACKAGE_APPROVAL_NOTICE_2026-05-06.md,doctrine,sentinel_ai,active_supporting,public,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/SENTINELOS_DEMO_PACKAGE_V2.md,docs/governance/SENTINELOS_DEMO_PACKAGE_V2.md,SENTINELOS_DEMO_PACKAGE_V2.md,policy,sentinel_os,archive_candidate,public,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/SENTINELOS_ENTITY_INQUIRY_PORTAL_RECONCILIATION_2026-06-12.md,docs/governance/SENTINELOS_ENTITY_INQUIRY_PORTAL_RECONCILIATION_2026-06-12.md,SENTINELOS_ENTITY_INQUIRY_PORTAL_RECONCILIATION_2026-06-12.md,policy,sentinel_os,superseded,public,needs_owner_mapping,d,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/SENTINELOS_LIVE_DEMO_SCRIPT_V2.md,docs/governance/SENTINELOS_LIVE_DEMO_SCRIPT_V2.md,SENTINELOS_LIVE_DEMO_SCRIPT_V2.md,policy,sentinel_os,archive_candidate,internal,needs_owner_mapping,,,none,high,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/SENTINELOS_OLDER_REPO_AZURE_CLI_QUARANTINE_REVIEW_2026-06-01.md,docs/governance/SENTINELOS_OLDER_REPO_AZURE_CLI_QUARANTINE_REVIEW_2026-06-01.md,SENTINELOS_OLDER_REPO_AZURE_CLI_QUARANTINE_REVIEW_2026-06-01.md,approval_result,sentinel_ai,review_held,held,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/SENTINELOS_OPERATIONAL_GOVERNANCE_WORKFLOW_AND_VR_DEPARTMENT_ESTABLISHMENT_2026-07-06.md,docs/governance/SENTINELOS_OPERATIONAL_GOVERNANCE_WORKFLOW_AND_VR_DEPARTMENT_ESTABLISHMENT_2026-07-06.md,SENTINELOS_OPERATIONAL_GOVERNANCE_WORKFLOW_AND_VR_DEPARTMENT_ESTABLISHMENT_2026-07-06.md,policy,sentinel_ai,review_held,restricted,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/SENTINELOS_PROJECT_SITUATION_AND_PUBLICATION_CONTROL_INDEX_2026-05-30.md,docs/governance/SENTINELOS_PROJECT_SITUATION_AND_PUBLICATION_CONTROL_INDEX_2026-05-30.md,SENTINELOS_PROJECT_SITUATION_AND_PUBLICATION_CONTROL_INDEX_2026-05-30.md,operating_model,sentinel_ai,review_held,public,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/SENTINELOS_PROOF_SHEET_V2.md,docs/governance/SENTINELOS_PROOF_SHEET_V2.md,SENTINELOS_PROOF_SHEET_V2.md,policy,sentinel_os,active_supporting,internal,needs_owner_mapping,,,none,high,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/SENTINELOS_SECURITY_EVENT_TAXONOMY_2026-05-29.md,docs/governance/SENTINELOS_SECURITY_EVENT_TAXONOMY_2026-05-29.md,SENTINELOS_SECURITY_EVENT_TAXONOMY_2026-05-29.md,evidence,sentinel_ai,active_supporting,restricted,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/SENTINELOS_SOURCE_DOCUMENT_ALIGNMENT_2026-05-06.md,docs/governance/SENTINELOS_SOURCE_DOCUMENT_ALIGNMENT_2026-05-06.md,SENTINELOS_SOURCE_DOCUMENT_ALIGNMENT_2026-05-06.md,doctrine,sentinel_ai,canonical_active,public,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/SENTINELOS_STATE_STEWARDSHIP_MODEL_2026-06-20.md,docs/governance/SENTINELOS_STATE_STEWARDSHIP_MODEL_2026-06-20.md,SENTINELOS_STATE_STEWARDSHIP_MODEL_2026-06-20.md,operating_model,sentinel_ai,historical,internal,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/SENTINELOS_VIRTUAL_REVIEW_DEPARTMENT_CHARTER_2026-07-06.md,docs/governance/SENTINELOS_VIRTUAL_REVIEW_DEPARTMENT_CHARTER_2026-07-06.md,SENTINELOS_VIRTUAL_REVIEW_DEPARTMENT_CHARTER_2026-07-06.md,policy,sentinel_ai,active_supporting,restricted,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/SENTINEL_AI_CHANGE_HOLD_DECLARATION_2026-06-11.md,docs/governance/SENTINEL_AI_CHANGE_HOLD_DECLARATION_2026-06-11.md,SENTINEL_AI_CHANGE_HOLD_DECLARATION_2026-06-11.md,operating_model,sentinel_ai,review_held,held,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/SENTINEL_AI_COMMAND_ACCESS_NAMING_AND_VERBIAGE_SCAN_2026-06-17.md,docs/governance/SENTINEL_AI_COMMAND_ACCESS_NAMING_AND_VERBIAGE_SCAN_2026-06-17.md,SENTINEL_AI_COMMAND_ACCESS_NAMING_AND_VERBIAGE_SCAN_2026-06-17.md,policy,sentinel_ai,active_supporting,internal,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/SENTINEL_AI_JUNE_CLOSEOUT_READY_ON_HOLD_WORKFLOW_2026-06-30.md,docs/GBP/assessments/SENTINEL_AI_JUNE_CLOSEOUT_READY_ON_HOLD_WORKFLOW_2026-06-30.md,SENTINEL_AI_JUNE_CLOSEOUT_READY_ON_HOLD_WORKFLOW_2026-06-30.md,operating_model,MOB,historical,held,docs/NUNN_CORPORATION_MASTER_OPERATING_BINDER_2026-06-15.md,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/SENTINEL_AI_RECORD_CLASSIFICATION_AND_ACCESS_SEGREGATION_POLICY_2026-06-12.md,docs/governance/SENTINEL_AI_RECORD_CLASSIFICATION_AND_ACCESS_SEGREGATION_POLICY_2026-06-12.md,SENTINEL_AI_RECORD_CLASSIFICATION_AND_ACCESS_SEGREGATION_POLICY_2026-06-12.md,policy,sentinel_ai,historical,held,docs/SENTINEL_AI_RECORD_CLASSIFICATION_AND_ACCESS_SEGREGATION_POLICY_2026-06-12.md,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/SENTINEL_AI_TELEMETRY_SCAN_MODEL_2026-05-30.md,docs/governance/SENTINEL_AI_TELEMETRY_SCAN_MODEL_2026-05-30.md,SENTINEL_AI_TELEMETRY_SCAN_MODEL_2026-05-30.md,template,sentinel_ai,review_held,restricted,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/SENTINEL_APPROVAL_NOTICE_2026-05-04.md,docs/governance/SENTINEL_APPROVAL_NOTICE_2026-05-04.md,SENTINEL_APPROVAL_NOTICE_2026-05-04.md,doctrine,runtime,canonical_active,public,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/SENTINEL_APPROVAL_RESUMPTION_2026-05-06.md,docs/governance/SENTINEL_APPROVAL_RESUMPTION_2026-05-06.md,SENTINEL_APPROVAL_RESUMPTION_2026-05-06.md,operating_model,sentinel_ai,review_held,public,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/SENTINEL_APPROVAL_RISK_ANALYSIS_2026-05-04.md,docs/governance/SENTINEL_APPROVAL_RISK_ANALYSIS_2026-05-04.md,SENTINEL_APPROVAL_RISK_ANALYSIS_2026-05-04.md,doctrine,runtime,historical,public,needs_owner_mapping,it explicitly.,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/SENTINEL_ARTIFACT_DECISION_REGISTER_2026-05-13.md,docs/governance/SENTINEL_ARTIFACT_DECISION_REGISTER_2026-05-13.md,SENTINEL_ARTIFACT_DECISION_REGISTER_2026-05-13.md,operating_model,sentinel_ai,historical,public,needs_owner_mapping,it. |,later Phase 1/1.1 records. | Reference only for strategic lineage. |,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/SENTINEL_AUTHORITY_RECEIPT_PROOF_PACKET_2026-06-19.md,docs/governance/SENTINEL_AUTHORITY_RECEIPT_PROOF_PACKET_2026-06-19.md,SENTINEL_AUTHORITY_RECEIPT_PROOF_PACKET_2026-06-19.md,policy,sentinel_ai,superseded,held,docs/SENTINEL_STEERING_DOCUMENT_CANCELLATION_AND_AUTHORITY_LAYER_DIRECTION_2026-06-18.md,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/SENTINEL_AUTHORITY_RECEIPT_PROOF_PACKET_APPROVAL_RESULT_2026-06-19.md,docs/governance/SENTINEL_AUTHORITY_RECEIPT_PROOF_PACKET_APPROVAL_RESULT_2026-06-19.md,SENTINEL_AUTHORITY_RECEIPT_PROOF_PACKET_APPROVAL_RESULT_2026-06-19.md,policy,sentinel_ai,superseded,held,docs/SENTINEL_STEERING_DOCUMENT_CANCELLATION_AND_AUTHORITY_LAYER_DIRECTION_2026-06-18.md,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/SENTINEL_CATEGORY_APPROVAL_NOTICE_2026-05-04.md,docs/governance/SENTINEL_CATEGORY_APPROVAL_NOTICE_2026-05-04.md,SENTINEL_CATEGORY_APPROVAL_NOTICE_2026-05-04.md,doctrine,runtime,review_held,protected,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/SENTINEL_CATEGORY_COMPLETION_NOTICE_2026-05-04.md,docs/governance/SENTINEL_CATEGORY_COMPLETION_NOTICE_2026-05-04.md,SENTINEL_CATEGORY_COMPLETION_NOTICE_2026-05-04.md,doctrine,runtime,historical,protected,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/SENTINEL_CRAFTSMANSHIP_PASS_2026-05-13.md,docs/governance/SENTINEL_CRAFTSMANSHIP_PASS_2026-05-13.md,SENTINEL_CRAFTSMANSHIP_PASS_2026-05-13.md,policy,sentinel_ai,historical,protected,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/SENTINEL_DECISION_PATTERN_APPROVAL_NOTICE_2026-05-06.md,docs/governance/SENTINEL_DECISION_PATTERN_APPROVAL_NOTICE_2026-05-06.md,SENTINEL_DECISION_PATTERN_APPROVAL_NOTICE_2026-05-06.md,doctrine,sentinel_ai,active_supporting,public,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/SENTINEL_DOCKING_PROTOCOL.md,docs/governance/SENTINEL_DOCKING_PROTOCOL.md,SENTINEL_DOCKING_PROTOCOL.md,policy,sentinel_os,archive_candidate,restricted,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/SENTINEL_EXECUTIVE_OPERATING_TEMPLATE_2026-06-01.md,docs/governance/SENTINEL_EXECUTIVE_OPERATING_TEMPLATE_2026-06-01.md,SENTINEL_EXECUTIVE_OPERATING_TEMPLATE_2026-06-01.md,operating_model,sentinel_ai,active_supporting,public,docs/SENTINEL_MANAGED_REPOSITORY_ORGANIZATION_CONTROL_PACKET_2026-06-01.md,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/SENTINEL_EXECUTIVE_OPERATING_TEMPLATE_2026-06-11.md,docs/governance/SENTINEL_EXECUTIVE_OPERATING_TEMPLATE_2026-06-11.md,SENTINEL_EXECUTIVE_OPERATING_TEMPLATE_2026-06-11.md,operating_model,sentinel_ai,active_supporting,restricted,docs/SENTINEL_STEERING_DOCUMENT_CANCELLATION_AND_AUTHORITY_LAYER_DIRECTION_2026-06-18.md,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/SENTINEL_EXECUTIVE_OPERATING_TEMPLATE_2026-06-19.md,docs/governance/SENTINEL_EXECUTIVE_OPERATING_TEMPLATE_2026-06-19.md,SENTINEL_EXECUTIVE_OPERATING_TEMPLATE_2026-06-19.md,operating_model,sentinel_ai,review_held,restricted,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/SENTINEL_EXECUTIVE_OPERATING_TEMPLATE_2026-07-01.md,docs/GBP/assessments/SENTINEL_EXECUTIVE_OPERATING_TEMPLATE_2026-07-01.md,SENTINEL_EXECUTIVE_OPERATING_TEMPLATE_2026-07-01.md,operating_model,MOB,active_supporting,public,docs/NUNN_CORPORATION_MASTER_OPERATING_BINDER_2026-06-15.md,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/SENTINEL_EXECUTIVE_OPERATING_TEMPLATE_2026-07-03.md,docs/governance/SENTINEL_EXECUTIVE_OPERATING_TEMPLATE_2026-07-03.md,SENTINEL_EXECUTIVE_OPERATING_TEMPLATE_2026-07-03.md,operating_model,sentinel_ai,review_held,restricted,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/SENTINEL_EXECUTIVE_OPERATING_TEMPLATE_CURRENT_2026-05-31.md,docs/governance/SENTINEL_EXECUTIVE_OPERATING_TEMPLATE_CURRENT_2026-05-31.md,SENTINEL_EXECUTIVE_OPERATING_TEMPLATE_CURRENT_2026-05-31.md,operating_model,sentinel_ai,review_held,public,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/SENTINEL_EXECUTIVE_OPERATING_TEMPLATE_JULY_05_ADDENDUM_2026-07-05.md,docs/GBP/assessments/SENTINEL_EXECUTIVE_OPERATING_TEMPLATE_JULY_05_ADDENDUM_2026-07-05.md,SENTINEL_EXECUTIVE_OPERATING_TEMPLATE_JULY_05_ADDENDUM_2026-07-05.md,operating_model,MOB,review_held,public,docs/NUNN_CORPORATION_MASTER_OPERATING_BINDER_2026-06-15.md,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/SENTINEL_EXECUTIVE_OPERATING_TEMPLATE_JULY_STARTING_POINT_2026-06-30.md,docs/GBP/assessments/SENTINEL_EXECUTIVE_OPERATING_TEMPLATE_JULY_STARTING_POINT_2026-06-30.md,SENTINEL_EXECUTIVE_OPERATING_TEMPLATE_JULY_STARTING_POINT_2026-06-30.md,operating_model,MOB,review_held,restricted,docs/NUNN_CORPORATION_MASTER_OPERATING_BINDER_2026-06-15.md,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/SENTINEL_EXECUTIVE_OPERATING_TEMPLATE_MICROSOFT_SENTINEL_2026-05-29.md,docs/governance/SENTINEL_EXECUTIVE_OPERATING_TEMPLATE_MICROSOFT_SENTINEL_2026-05-29.md,SENTINEL_EXECUTIVE_OPERATING_TEMPLATE_MICROSOFT_SENTINEL_2026-05-29.md,operating_model,sentinel_ai,review_held,public,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/SENTINEL_EXECUTIVE_OPERATING_TEMPLATE_MOB_REFRESHED_2026-06-15.md,docs/GBP/assessments/SENTINEL_EXECUTIVE_OPERATING_TEMPLATE_MOB_REFRESHED_2026-06-15.md,SENTINEL_EXECUTIVE_OPERATING_TEMPLATE_MOB_REFRESHED_2026-06-15.md,operating_model,MOB,review_held,restricted,docs/NUNN_CORPORATION_MASTER_OPERATING_BINDER_2026-06-15.md,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/SENTINEL_EXECUTIVE_OPERATING_TEMPLATE_REFRESHED_2026-06-12.md,docs/governance/SENTINEL_EXECUTIVE_OPERATING_TEMPLATE_REFRESHED_2026-06-12.md,SENTINEL_EXECUTIVE_OPERATING_TEMPLATE_REFRESHED_2026-06-12.md,policy,sentinel_ai,unresolved,restricted,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
